prompt_id,prompt_type,compliance,time_point,layer,rank,projection
harmless_6,harmless,,endofthink,3,1,-0.7037906646728516
harmless_6,harmless,,endofthink,3,2,-0.08788594603538513
harmless_6,harmless,,endofthink,3,3,-0.4316602945327759
harmless_6,harmless,,endofthink,3,4,-0.4736630320549011
harmless_6,harmless,,endofthink,21,0,11.872598648071289
harmless_6,harmless,,endofthink,21,1,12.94967269897461
harmless_6,harmless,,endofthink,21,2,5.380106449127197
harmless_6,harmless,,endofthink,21,3,-3.510603189468384
harmless_6,harmless,,endofthink,21,4,11.471282958984375
harmless_6,harmless,,endofthink,22,0,12.693689346313477
harmless_6,harmless,,endofthink,22,1,12.452272415161133
harmless_6,harmless,,endofthink,22,2,9.597238540649414
harmless_6,harmless,,endofthink,22,3,-1.396344542503357
harmless_6,harmless,,endofthink,22,4,17.300365447998047
harmless_6,harmless,,endofthink,23,0,12.5796537399292
harmless_6,harmless,,endofthink,23,1,12.348371505737305
harmless_6,harmless,,endofthink,23,2,12.96139144897461
harmless_6,harmless,,endofthink,23,3,-0.6265614032745361
harmless_6,harmless,,endofthink,23,4,17.69763946533203
harmless_6,harmless,,endofthink,26,0,13.729530334472656
harmless_6,harmless,,endofthink,26,1,11.336536407470703
harmless_6,harmless,,endofthink,26,2,12.494714736938477
harmless_6,harmless,,endofthink,26,3,-0.7619826793670654
harmless_6,harmless,,endofthink,26,4,17.814579010009766
harmless_6,harmless,,endofresponse,3,0,2.119145154953003
harmless_6,harmless,,endofresponse,3,1,-0.9759389162063599
harmless_6,harmless,,endofresponse,3,2,-0.3193889558315277
harmless_6,harmless,,endofresponse,3,3,-0.6637645959854126
harmless_6,harmless,,endofresponse,3,4,-0.7635658383369446
harmless_6,harmless,,endofresponse,21,0,3.876706838607788
harmless_6,harmless,,endofresponse,21,1,-7.87416934967041
harmless_6,harmless,,endofresponse,21,2,-5.877321243286133
harmless_6,harmless,,endofresponse,21,3,-8.302946090698242
harmless_6,harmless,,endofresponse,21,4,-5.208041667938232
harmless_6,harmless,,endofresponse,22,0,4.333260536193848
harmless_6,harmless,,endofresponse,22,1,-6.9983978271484375
harmless_6,harmless,,endofresponse,22,2,-5.366232872009277
harmless_6,harmless,,endofresponse,22,3,-9.016876220703125
harmless_6,harmless,,endofresponse,22,4,-4.3482513427734375
harmless_6,harmless,,endofresponse,23,0,4.519258975982666
harmless_6,harmless,,endofresponse,23,1,-8.489856719970703
harmless_6,harmless,,endofresponse,23,2,-8.369210243225098
harmless_6,harmless,,endofresponse,23,3,-11.729934692382812
harmless_6,harmless,,endofresponse,23,4,-5.519250392913818
harmless_6,harmless,,endofresponse,26,0,3.4355554580688477
harmless_6,harmless,,endofresponse,26,1,-12.480768203735352
harmless_6,harmless,,endofresponse,26,2,-12.691960334777832
harmless_6,harmless,,endofresponse,26,3,-33.43876647949219
harmless_6,harmless,,endofresponse,26,4,-9.109068870544434
harmless_7,harmless,,startofthink,3,0,1.3888065814971924
harmless_7,harmless,,startofthink,3,1,-0.5133669376373291
harmless_7,harmless,,startofthink,3,2,-0.03783291578292847
harmless_7,harmless,,startofthink,3,3,0.16380271315574646
harmless_7,harmless,,startofthink,3,4,-0.5949969291687012
harmless_7,harmless,,startofthink,21,0,7.988015174865723
harmless_7,harmless,,startofthink,21,1,-4.958341121673584
harmless_7,harmless,,startofthink,21,2,0.6665834188461304
harmless_7,harmless,,startofthink,21,3,-1.3039227724075317
harmless_7,harmless,,startofthink,21,4,-3.4755866527557373
harmless_7,harmless,,startofthink,22,0,5.077066421508789
harmless_7,harmless,,startofthink,22,1,-2.591484308242798
harmless_7,harmless,,startofthink,22,2,-0.32844483852386475
harmless_7,harmless,,startofthink,22,3,-1.1256235837936401
harmless_7,harmless,,startofthink,22,4,-0.9638584852218628
harmless_7,harmless,,startofthink,23,0,5.392832279205322
harmless_7,harmless,,startofthink,23,1,-3.2510972023010254
harmless_7,harmless,,startofthink,23,2,-1.0484044551849365
harmless_7,harmless,,startofthink,23,3,-1.1076774597167969
harmless_7,harmless,,startofthink,23,4,-1.4318702220916748
harmless_7,harmless,,startofthink,26,0,5.875635147094727
harmless_7,harmless,,startofthink,26,1,-3.705674648284912
harmless_7,harmless,,startofthink,26,2,0.48141002655029297
harmless_7,harmless,,startofthink,26,3,-2.323115587234497
harmless_7,harmless,,startofthink,26,4,-1.1309188604354858
harmless_7,harmless,,endofthink,3,0,5.80000114440918
harmless_7,harmless,,endofthink,3,1,-0.5606582164764404
harmless_7,harmless,,endofthink,3,2,0.007507443428039551
harmless_7,harmless,,endofthink,3,3,-0.29440659284591675
harmless_7,harmless,,endofthink,3,4,-0.39407622814178467
harmless_7,harmless,,endofthink,21,0,12.648319244384766
harmless_7,harmless,,endofthink,21,1,15.489802360534668
harmless_7,harmless,,endofthink,21,2,7.421941757202148
harmless_7,harmless,,endofthink,21,3,-2.762087106704712
harmless_7,harmless,,endofthink,21,4,13.846485137939453
harmless_7,harmless,,endofthink,22,0,13.090076446533203
harmless_7,harmless,,endofthink,22,1,14.787778854370117
harmless_7,harmless,,endofthink,22,2,12.270341873168945
harmless_7,harmless,,endofthink,22,3,-0.46039581298828125
harmless_7,harmless,,endofthink,22,4,20.66874885559082
harmless_7,harmless,,endofthink,23,0,13.304906845092773
harmless_7,harmless,,endofthink,23,1,14.929215431213379
harmless_7,harmless,,endofthink,23,2,16.903793334960938
harmless_7,harmless,,endofthink,23,3,0.6659421920776367
harmless_7,harmless,,endofthink,23,4,21.147632598876953
harmless_7,harmless,,endofthink,26,0,15.101282119750977
harmless_7,harmless,,endofthink,26,1,17.11478042602539
harmless_7,harmless,,endofthink,26,2,18.658254623413086
harmless_7,harmless,,endofthink,26,3,6.811709880828857
harmless_7,harmless,,endofthink,26,4,23.735925674438477
harmless_7,harmless,,endofresponse,3,0,2.321988821029663
harmless_7,harmless,,endofresponse,3,1,-0.9320987462997437
harmless_7,harmless,,endofresponse,3,2,-0.1758798360824585
harmless_7,harmless,,endofresponse,3,3,-0.5426272749900818
harmless_7,harmless,,endofresponse,3,4,-0.6263594031333923
harmless_7,harmless,,endofresponse,21,0,4.2776689529418945
harmless_7,harmless,,endofresponse,21,1,-6.534581184387207
harmless_7,harmless,,endofresponse,21,2,-5.226437568664551
harmless_7,harmless,,endofresponse,21,3,-7.166250228881836
harmless_7,harmless,,endofresponse,21,4,-4.4481048583984375
harmless_7,harmless,,endofresponse,22,0,4.8398308753967285
harmless_7,harmless,,endofresponse,22,1,-6.208510875701904
harmless_7,harmless,,endofresponse,22,2,-4.782916069030762
harmless_7,harmless,,endofresponse,22,3,-8.04037094116211
harmless_7,harmless,,endofresponse,22,4,-3.760714054107666
harmless_7,harmless,,endofresponse,23,0,5.142655372619629
harmless_7,harmless,,endofresponse,23,1,-7.08664608001709
harmless_7,harmless,,endofresponse,23,2,-7.009800910949707
harmless_7,harmless,,endofresponse,23,3,-10.149049758911133
harmless_7,harmless,,endofresponse,23,4,-4.382301330566406
harmless_7,harmless,,endofresponse,26,0,4.0858893394470215
harmless_7,harmless,,endofresponse,26,1,-10.032806396484375
harmless_7,harmless,,endofresponse,26,2,-10.152090072631836
harmless_7,harmless,,endofresponse,26,3,-29.800182342529297
harmless_7,harmless,,endofresponse,26,4,-7.0075883865356445
harmless_8,harmless,,startofthink,3,0,1.373100996017456
harmless_8,harmless,,startofthink,3,1,-0.4936528205871582
harmless_8,harmless,,startofthink,3,2,0.03530439734458923
harmless_8,harmless,,startofthink,3,3,0.1609802395105362
harmless_8,harmless,,startofthink,3,4,-0.5361381769180298
harmless_8,harmless,,startofthink,21,0,8.091353416442871
harmless_8,harmless,,startofthink,21,1,-3.4718809127807617
harmless_8,harmless,,startofthink,21,2,2.680354595184326
harmless_8,harmless,,startofthink,21,3,0.7615072727203369
harmless_8,harmless,,startofthink,21,4,-2.0001609325408936
harmless_8,harmless,,startofthink,22,0,5.989998817443848
harmless_8,harmless,,startofthink,22,1,-1.3644956350326538
harmless_8,harmless,,startofthink,22,2,2.3053674697875977
harmless_8,harmless,,startofthink,22,3,1.1859323978424072
harmless_8,harmless,,startofthink,22,4,0.24058127403259277
harmless_8,harmless,,startofthink,23,0,6.086859703063965
harmless_8,harmless,,startofthink,23,1,-1.7197233438491821
harmless_8,harmless,,startofthink,23,2,1.7874078750610352
harmless_8,harmless,,startofthink,23,3,1.2852189540863037
harmless_8,harmless,,startofthink,23,4,0.034159183502197266
harmless_8,harmless,,startofthink,26,0,6.6159844398498535
harmless_8,harmless,,startofthink,26,1,-2.6172001361846924
harmless_8,harmless,,startofthink,26,2,2.656207323074341
harmless_8,harmless,,startofthink,26,3,-0.18941187858581543
harmless_8,harmless,,startofthink,26,4,0.1552649736404419
harmless_8,harmless,,endofthink,3,0,5.393252372741699
harmless_8,harmless,,endofthink,3,1,-0.6074707508087158
harmless_8,harmless,,endofthink,3,2,-0.0069248974323272705
harmless_8,harmless,,endofthink,3,3,-0.3894895911216736
harmless_8,harmless,,endofthink,3,4,-0.4503045678138733
harmless_8,harmless,,endofthink,21,0,11.871353149414062
harmless_8,harmless,,endofthink,21,1,17.444664001464844
harmless_8,harmless,,endofthink,21,2,9.495439529418945
harmless_8,harmless,,endofthink,21,3,-1.0146806240081787
harmless_8,harmless,,endofthink,21,4,15.386547088623047
harmless_8,harmless,,endofthink,22,0,12.476495742797852
harmless_8,harmless,,endofthink,22,1,16.803430557250977
harmless_8,harmless,,endofthink,22,2,14.038833618164062
harmless_8,harmless,,endofthink,22,3,1.1893976926803589
harmless_8,harmless,,endofthink,22,4,21.29782485961914
harmless_8,harmless,,endofthink,23,0,13.296016693115234
harmless_8,harmless,,endofthink,23,1,16.622238159179688
harmless_8,harmless,,endofthink,23,2,18.629133224487305
harmless_8,harmless,,endofthink,23,3,2.5093560218811035
harmless_8,harmless,,endofthink,23,4,21.600379943847656
harmless_8,harmless,,endofthink,26,0,14.202974319458008
harmless_8,harmless,,endofthink,26,1,18.580490112304688
harmless_8,harmless,,endofthink,26,2,19.931142807006836
harmless_8,harmless,,endofthink,26,3,6.489546775817871
harmless_8,harmless,,endofthink,26,4,24.06978416442871
harmless_8,harmless,,endofresponse,3,0,2.2715659141540527
harmless_8,harmless,,endofresponse,3,1,-0.9671051502227783
harmless_8,harmless,,endofresponse,3,2,-0.11867111921310425
harmless_8,harmless,,endofresponse,3,3,-0.568405032157898
harmless_8,harmless,,endofresponse,3,4,-0.6807745695114136
harmless_8,harmless,,endofresponse,21,0,5.491727828979492
harmless_8,harmless,,endofresponse,21,1,-8.335012435913086
harmless_8,harmless,,endofresponse,21,2,-6.327414512634277
harmless_8,harmless,,endofresponse,21,3,-7.769791603088379
harmless_8,harmless,,endofresponse,21,4,-6.619740962982178
harmless_8,harmless,,endofresponse,22,0,6.198758602142334
harmless_8,harmless,,endofresponse,22,1,-8.108842849731445
harmless_8,harmless,,endofresponse,22,2,-6.147554397583008
harmless_8,harmless,,endofresponse,22,3,-9.10972785949707
harmless_8,harmless,,endofresponse,22,4,-6.649324417114258
harmless_8,harmless,,endofresponse,23,0,6.501335144042969
harmless_8,harmless,,endofresponse,23,1,-9.080436706542969
harmless_8,harmless,,endofresponse,23,2,-8.022706031799316
harmless_8,harmless,,endofresponse,23,3,-10.549247741699219
harmless_8,harmless,,endofresponse,23,4,-7.080296516418457
harmless_8,harmless,,endofresponse,26,0,4.494414806365967
harmless_8,harmless,,endofresponse,26,1,-12.743213653564453
harmless_8,harmless,,endofresponse,26,2,-11.959039688110352
harmless_8,harmless,,endofresponse,26,3,-27.999330520629883
harmless_8,harmless,,endofresponse,26,4,-9.896952629089355
harmless_9,harmless,,startofthink,3,0,0.8447702527046204
harmless_9,harmless,,startofthink,3,1,-0.5314432382583618
harmless_9,harmless,,startofthink,3,2,-0.059878259897232056
harmless_9,harmless,,startofthink,3,3,0.06307823956012726
harmless_9,harmless,,startofthink,3,4,-0.5874743461608887
harmless_9,harmless,,startofthink,21,0,7.772281646728516
harmless_9,harmless,,startofthink,21,1,-3.711843252182007
harmless_9,harmless,,startofthink,21,2,1.7673419713974
harmless_9,harmless,,startofthink,21,3,-0.21580207347869873
harmless_9,harmless,,startofthink,21,4,-2.0842249393463135
harmless_9,harmless,,startofthink,22,0,6.803399085998535
harmless_9,harmless,,startofthink,22,1,-1.7735395431518555
harmless_9,harmless,,startofthink,22,2,2.791780948638916
harmless_9,harmless,,startofthink,22,3,0.8885564804077148
harmless_9,harmless,,startofthink,22,4,0.3616347312927246
harmless_9,harmless,,startofthink,23,0,7.17722225189209
harmless_9,harmless,,startofthink,23,1,-1.5471301078796387
harmless_9,harmless,,startofthink,23,2,2.6314821243286133
harmless_9,harmless,,startofthink,23,3,0.9636430740356445
harmless_9,harmless,,startofthink,23,4,0.551361083984375
harmless_9,harmless,,startofthink,26,0,7.567346572875977
harmless_9,harmless,,startofthink,26,1,-2.280015468597412
harmless_9,harmless,,startofthink,26,2,2.981900691986084
harmless_9,harmless,,startofthink,26,3,-1.0330917835235596
harmless_9,harmless,,startofthink,26,4,0.12495017051696777
harmless_9,harmless,,endofthink,3,0,5.643756866455078
harmless_9,harmless,,endofthink,3,1,-0.529456615447998
harmless_9,harmless,,endofthink,3,2,0.08265872299671173
harmless_9,harmless,,endofthink,3,3,-0.30219611525535583
harmless_9,harmless,,endofthink,3,4,-0.37435176968574524
harmless_9,harmless,,endofthink,21,0,12.634834289550781
harmless_9,harmless,,endofthink,21,1,13.808371543884277
harmless_9,harmless,,endofthink,21,2,6.9983930587768555
harmless_9,harmless,,endofthink,21,3,-2.8698530197143555
harmless_9,harmless,,endofthink,21,4,12.459314346313477
harmless_9,harmless,,endofthink,22,0,13.536785125732422
harmless_9,harmless,,endofthink,22,1,13.523701667785645
harmless_9,harmless,,endofthink,22,2,10.984831809997559
harmless_9,harmless,,endofthink,22,3,-0.9246580600738525
harmless_9,harmless,,endofthink,22,4,18.069000244140625
harmless_9,harmless,,endofthink,23,0,14.064920425415039
harmless_9,harmless,,endofthink,23,1,13.671281814575195
harmless_9,harmless,,endofthink,23,2,14.745121002197266
harmless_9,harmless,,endofthink,23,3,0.11499261856079102
harmless_9,harmless,,endofthink,23,4,18.68991470336914
harmless_9,harmless,,endofthink,26,0,15.330164909362793
harmless_9,harmless,,endofthink,26,1,15.812728881835938
harmless_9,harmless,,endofthink,26,2,16.720666885375977
harmless_9,harmless,,endofthink,26,3,3.6910653114318848
harmless_9,harmless,,endofthink,26,4,21.02902603149414
harmless_9,harmless,,endofresponse,3,0,2.5078611373901367
harmless_9,harmless,,endofresponse,3,1,-0.9180530309677124
harmless_9,harmless,,endofresponse,3,2,-0.14374561607837677
harmless_9,harmless,,endofresponse,3,3,-0.6065745949745178
harmless_9,harmless,,endofresponse,3,4,-0.585966169834137
harmless_9,harmless,,endofresponse,21,0,5.359302043914795
harmless_9,harmless,,endofresponse,21,1,-6.56056022644043
harmless_9,harmless,,endofresponse,21,2,-5.247264862060547
harmless_9,harmless,,endofresponse,21,3,-7.338299751281738
harmless_9,harmless,,endofresponse,21,4,-4.822840690612793
harmless_9,harmless,,endofresponse,22,0,6.700403213500977
harmless_9,harmless,,endofresponse,22,1,-5.844820499420166
harmless_9,harmless,,endofresponse,22,2,-4.254668235778809
harmless_9,harmless,,endofresponse,22,3,-8.066949844360352
harmless_9,harmless,,endofresponse,22,4,-3.9856724739074707
harmless_9,harmless,,endofresponse,23,0,6.976222038269043
harmless_9,harmless,,endofresponse,23,1,-6.341972827911377
harmless_9,harmless,,endofresponse,23,2,-5.775770664215088
harmless_9,harmless,,endofresponse,23,3,-9.332630157470703
harmless_9,harmless,,endofresponse,23,4,-4.243352890014648
harmless_9,harmless,,endofresponse,26,0,5.243051052093506
harmless_9,harmless,,endofresponse,26,1,-8.801158905029297
harmless_9,harmless,,endofresponse,26,2,-8.961081504821777
harmless_9,harmless,,endofresponse,26,3,-25.993175506591797
harmless_9,harmless,,endofresponse,26,4,-6.515690803527832
harmless_10,harmless,,startofthink,3,0,0.6912563443183899
harmless_10,harmless,,startofthink,3,1,-0.43546149134635925
harmless_10,harmless,,startofthink,3,2,0.02573058009147644
harmless_10,harmless,,startofthink,3,3,0.22462527453899384
harmless_10,harmless,,startofthink,3,4,-0.5077040195465088
harmless_10,harmless,,startofthink,21,0,7.57442045211792
harmless_10,harmless,,startofthink,21,1,-4.015999794006348
harmless_10,harmless,,startofthink,21,2,1.5310934782028198
harmless_10,harmless,,startofthink,21,3,-0.15624713897705078
harmless_10,harmless,,startofthink,21,4,-2.2755579948425293
harmless_10,harmless,,startofthink,22,0,7.032179832458496
harmless_10,harmless,,startofthink,22,1,-1.8143975734710693
harmless_10,harmless,,startofthink,22,2,2.939974784851074
harmless_10,harmless,,startofthink,22,3,1.1687967777252197
harmless_10,harmless,,startofthink,22,4,0.48283886909484863
harmless_10,harmless,,startofthink,23,0,7.235764503479004
harmless_10,harmless,,startofthink,23,1,-2.506880760192871
